country,station_id,city,state,power_kw,connection_type_id,connector_name
Mexico,126892,San Pedro Garza García,Nuevo León,120.0,27,Type 1 (J1772)
Mexico,125560,Zedec Santa Fé,Ciudad de México,120.0,27,Type 1 (J1772)
Mexico,114065,Huixquilucan,Estado de Mexico,30.0,27,Type 1 (J1772)
Mexico,113890,,,30.0,27,Type 1 (J1772)
Mexico,109349,Zapopa,Jalisco,23.0,27,Type 1 (J1772)
Mexico,108991,Compostela,NYR,150.0,27,Type 1 (J1772)
Mexico,108849,Punta Mita,Nayarit,30.0,27,Type 1 (J1772)
Mexico,108764,,,23.0,27,Type 1 (J1772)
Mexico,108690,,,30.0,27,Type 1 (J1772)
Mexico,106519,Matehuala,,150.0,27,Type 1 (J1772)
Mexico,101055,Aguascalientes,,120.0,27,Type 1 (J1772)
Mexico,100949,Ramos Arizpe,,120.0,27,Type 1 (J1772)
Mexico,98105,,,120.0,27,Type 1 (J1772)
